timestamp,mean_wind_speed,mean_ambient_temperature,normalized_active_power,sample_count,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2023-03-11 00:00:00,7.026666666666666,15.353333333333333,0.42,6,0.0,1.0,0.9335418911179212,0.35846832151248087
2023-03-11 01:00:00,6.195,14.238333333333335,0.30833333333333335,6,0.25881904510252074,0.9659258262890683,0.9335418911179212,0.35846832151248087
2023-03-11 02:00:00,7.1433333333333335,13.573333333333332,0.43166666666666664,6,0.49999999999999994,0.8660254037844387,0.9335418911179212,0.35846832151248087
2023-03-11 03:00:00,8.878333333333334,12.556666666666667,0.6233333333333334,6,0.7071067811865476,0.7071067811865476,0.9335418911179212,0.35846832151248087
2023-03-11 04:00:00,11.714999999999998,11.32,0.945,6,0.8660254037844386,0.5000000000000001,0.9335418911179212,0.35846832151248087
2023-03-11 05:00:00,11.94,12.181666666666667,0.9566666666666667,6,0.9659258262890683,0.25881904510252074,0.9335418911179212,0.35846832151248087
2023-03-11 06:00:00,10.615,14.195,0.8316666666666667,6,1.0,6.123233995736766e-17,0.9335418911179212,0.35846832151248087
2023-03-11 07:00:00,11.176666666666668,11.768333333333333,0.91,6,0.9659258262890683,-0.25881904510252063,0.9335418911179212,0.35846832151248087
2023-03-11 08:00:00,9.03,9.915,0.7383333333333333,6,0.8660254037844387,-0.4999999999999998,0.9335418911179212,0.35846832151248087
2023-03-11 09:00:00,12.056666666666667,14.32,0.9533333333333333,6,0.7071067811865476,-0.7071067811865475,0.9335418911179212,0.35846832151248087
2023-03-11 10:00:00,13.496666666666668,17.345,0.9700000000000001,6,0.49999999999999994,-0.8660254037844387,0.9335418911179212,0.35846832151248087
2023-03-11 11:00:00,13.88,18.151666666666667,0.9700000000000001,6,0.258819045102521,-0.9659258262890682,0.9335418911179212,0.35846832151248087
2023-03-11 12:00:00,14.205,18.795,0.9700000000000001,6,1.2246467991473532e-16,-1.0,0.9335418911179212,0.35846832151248087
2023-03-11 13:00:00,14.698333333333332,20.27,0.9700000000000001,6,-0.2588190451025208,-0.9659258262890683,0.9335418911179212,0.35846832151248087
2023-03-11 14:00:00,13.668333333333335,21.081666666666667,0.9700000000000001,6,-0.4999999999999997,-0.8660254037844388,0.9335418911179212,0.35846832151248087
2023-03-11 15:00:00,12.635,22.138333333333332,0.9683333333333333,6,-0.7071067811865471,-0.7071067811865479,0.9335418911179212,0.35846832151248087
2023-03-11 16:00:00,11.643333333333333,22.688333333333333,0.9199999999999999,6,-0.8660254037844385,-0.5000000000000004,0.9335418911179212,0.35846832151248087
2023-03-11 17:00:00,10.355,22.151666666666667,0.835,6,-0.9659258262890683,-0.25881904510252063,0.9335418911179212,0.35846832151248087
2023-03-11 18:00:00,10.551666666666668,21.488333333333333,0.86,6,-1.0,-1.8369701987210297e-16,0.9335418911179212,0.35846832151248087
