timestamp,mean_wind_speed,mean_ambient_temperature,normalized_active_power,sample_count,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2023-03-11 00:00:00,6.855,15.141666666666666,0.4083333333333334,6,0.0,1.0,0.9335418911179212,0.35846832151248087
2023-03-11 01:00:00,6.181666666666666,14.181666666666667,0.3016666666666667,6,0.25881904510252074,0.9659258262890683,0.9335418911179212,0.35846832151248087
2023-03-11 02:00:00,7.033333333333334,13.501666666666667,0.435,6,0.49999999999999994,0.8660254037844387,0.9335418911179212,0.35846832151248087
2023-03-11 03:00:00,8.861666666666666,12.64,0.6533333333333333,6,0.7071067811865476,0.7071067811865476,0.9335418911179212,0.35846832151248087
2023-03-11 04:00:00,11.723333333333334,11.576666666666666,0.975,6,0.8660254037844386,0.5000000000000001,0.9335418911179212,0.35846832151248087
2023-03-11 05:00:00,12.101666666666667,12.085,0.98,6,0.9659258262890683,0.25881904510252074,0.9335418911179212,0.35846832151248087
2023-03-11 06:00:00,11.108333333333334,14.088333333333333,0.8866666666666667,6,1.0,6.123233995736766e-17,0.9335418911179212,0.35846832151248087
2023-03-11 07:00:00,11.358333333333334,11.54,0.9500000000000001,6,0.9659258262890683,-0.25881904510252063,0.9335418911179212,0.35846832151248087
2023-03-11 08:00:00,8.953333333333333,9.745,0.7333333333333334,6,0.8660254037844387,-0.4999999999999998,0.9335418911179212,0.35846832151248087
2023-03-11 09:00:00,11.583333333333334,14.311666666666667,0.9483333333333333,6,0.7071067811865476,-0.7071067811865475,0.9335418911179212,0.35846832151248087
2023-03-11 10:00:00,13.653333333333334,17.32,0.9899999999999999,6,0.49999999999999994,-0.8660254037844387,0.9335418911179212,0.35846832151248087
2023-03-11 11:00:00,13.298333333333332,18.171666666666667,0.9883333333333333,6,0.258819045102521,-0.9659258262890682,0.9335418911179212,0.35846832151248087
2023-03-11 12:00:00,13.863333333333335,18.855,0.9883333333333333,6,1.2246467991473532e-16,-1.0,0.9335418911179212,0.35846832151248087
2023-03-11 13:00:00,14.441666666666668,20.356666666666666,0.9899999999999999,6,-0.2588190451025208,-0.9659258262890683,0.9335418911179212,0.35846832151248087
2023-03-11 14:00:00,13.165,21.171666666666667,0.985,6,-0.4999999999999997,-0.8660254037844388,0.9335418911179212,0.35846832151248087
2023-03-11 15:00:00,11.81,22.278333333333336,0.9433333333333334,6,-0.7071067811865471,-0.7071067811865479,0.9335418911179212,0.35846832151248087
2023-03-11 16:00:00,11.101666666666667,22.679999999999996,0.9,6,-0.8660254037844385,-0.5000000000000004,0.9335418911179212,0.35846832151248087
2023-03-11 17:00:00,10.31,21.955,0.8233333333333334,6,-0.9659258262890683,-0.25881904510252063,0.9335418911179212,0.35846832151248087
2023-03-11 18:00:00,9.963333333333333,21.195,0.8083333333333332,6,-1.0,-1.8369701987210297e-16,0.9335418911179212,0.35846832151248087
2023-03-11 19:00:00,10.943333333333333,21.69333333333333,0.8716666666666667,6,-0.9659258262890684,0.2588190451025203,0.9335418911179212,0.35846832151248087
2023-03-11 20:00:00,10.871666666666668,21.709999999999997,0.8233333333333333,6,-0.8660254037844386,0.5000000000000001,0.9335418911179212,0.35846832151248087
2023-03-11 21:00:00,8.748333333333333,19.775000000000002,0.6316666666666667,6,-0.7071067811865477,0.7071067811865474,0.9335418911179212,0.35846832151248087
2023-03-11 22:00:00,9.726666666666667,18.748333333333335,0.6683333333333333,6,-0.5000000000000004,0.8660254037844384,0.9335418911179212,0.35846832151248087
2023-03-11 23:00:00,7.131666666666667,17.345,0.37999999999999995,6,-0.25881904510252157,0.9659258262890681,0.9335418911179212,0.35846832151248087
2023-03-12 00:00:00,8.201666666666666,17.416666666666668,0.45166666666666666,6,0.0,1.0,0.9395699859530622,0.342356891994542
2023-03-12 01:00:00,7.316666666666666,17.245,0.30333333333333334,6,0.25881904510252074,0.9659258262890683,0.9395699859530622,0.342356891994542
2023-03-12 02:00:00,4.916666666666667,17.616666666666667,0.14,6,0.49999999999999994,0.8660254037844387,0.9395699859530622,0.342356891994542
2023-03-12 03:00:00,2.06,16.84,0.01,6,0.7071067811865476,0.7071067811865476,0.9395699859530622,0.342356891994542
2023-03-12 04:00:00,3.1733333333333333,16.779999999999998,0.045000000000000005,6,0.8660254037844386,0.5000000000000001,0.9395699859530622,0.342356891994542
2023-03-12 05:00:00,2.37,16.166666666666668,0.01,6,0.9659258262890683,0.25881904510252074,0.9395699859530622,0.342356891994542
2023-03-12 06:00:00,0.9700000000000001,14.858333333333334,0.01,6,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542
2023-03-12 07:00:00,6.581666666666667,14.089999999999998,0.3283333333333333,6,0.9659258262890683,-0.25881904510252063,0.9395699859530622,0.342356891994542
2023-03-12 08:00:00,7.656666666666666,14.113333333333335,0.445,6,0.8660254037844387,-0.4999999999999998,0.9395699859530622,0.342356891994542
2023-03-12 09:00:00,8.126666666666667,15.583333333333334,0.57,6,0.7071067811865476,-0.7071067811865475,0.9395699859530622,0.342356891994542
2023-03-12 10:00:00,5.973333333333334,16.983333333333334,0.2333333333333333,6,0.49999999999999994,-0.8660254037844387,0.9395699859530622,0.342356891994542
2023-03-12 11:00:00,6.053333333333334,17.900000000000002,0.24666666666666667,6,0.258819045102521,-0.9659258262890682,0.9395699859530622,0.342356891994542
2023-03-12 12:00:00,6.368333333333333,18.578333333333333,0.28833333333333333,6,1.2246467991473532e-16,-1.0,0.9395699859530622,0.342356891994542
2023-03-12 13:00:00,6.114999999999999,18.363333333333333,0.24500000000000002,6,-0.2588190451025208,-0.9659258262890683,0.9395699859530622,0.342356891994542
2023-03-12 14:00:00,6.418333333333333,19.256666666666664,0.2916666666666667,6,-0.4999999999999997,-0.8660254037844388,0.9395699859530622,0.342356891994542
2023-03-12 15:00:00,9.145,19.330000000000002,0.6933333333333334,6,-0.7071067811865471,-0.7071067811865479,0.9395699859530622,0.342356891994542
2023-03-12 16:00:00,11.700000000000001,19.206666666666667,0.96,6,-0.8660254037844385,-0.5000000000000004,0.9395699859530622,0.342356891994542
2023-03-12 17:00:00,13.558333333333332,18.006666666666664,0.9899999999999999,6,-0.9659258262890683,-0.25881904510252063,0.9395699859530622,0.342356891994542
2023-03-12 18:00:00,13.856666666666667,15.905,0.9899999999999999,6,-1.0,-1.8369701987210297e-16,0.9395699859530622,0.342356891994542
2023-03-12 19:00:00,14.215000000000002,14.594999999999999,0.9899999999999999,6,-0.9659258262890684,0.2588190451025203,0.9395699859530622,0.342356891994542
2023-03-12 20:00:00,13.661666666666667,14.196666666666665,0.9899999999999999,6,-0.8660254037844386,0.5000000000000001,0.9395699859530622,0.342356891994542
2023-03-12 21:00:00,13.530000000000001,13.94,0.9899999999999999,6,-0.7071067811865477,0.7071067811865474,0.9395699859530622,0.342356891994542
2023-03-12 22:00:00,13.613333333333335,13.74,0.9899999999999999,6,-0.5000000000000004,0.8660254037844384,0.9395699859530622,0.342356891994542
2023-03-12 23:00:00,13.793333333333335,13.503333333333332,0.9899999999999999,6,-0.25881904510252157,0.9659258262890681,0.9395699859530622,0.342356891994542
2023-03-13 00:00:00,14.215000000000002,13.266666666666666,0.9899999999999999,6,0.0,1.0,0.945320046913132,0.3261441535642696
2023-03-13 01:00:00,14.876666666666667,11.523333333333333,0.9899999999999999,6,0.25881904510252074,0.9659258262890683,0.945320046913132,0.3261441535642696
2023-03-13 02:00:00,14.926666666666668,10.94,0.9899999999999999,6,0.49999999999999994,0.8660254037844387,0.945320046913132,0.3261441535642696
2023-03-13 03:00:00,14.933333333333332,10.553333333333333,0.9899999999999999,6,0.7071067811865476,0.7071067811865476,0.945320046913132,0.3261441535642696
2023-03-13 04:00:00,15.326666666666668,9.84,0.9899999999999999,6,0.8660254037844386,0.5000000000000001,0.945320046913132,0.3261441535642696
2023-03-13 05:00:00,14.905000000000001,9.443333333333333,0.9899999999999999,6,0.9659258262890683,0.25881904510252074,0.945320046913132,0.3261441535642696
2023-03-13 06:00:00,13.698333333333332,8.938333333333334,0.9899999999999999,6,1.0,6.123233995736766e-17,0.945320046913132,0.3261441535642696
2023-03-13 07:00:00,13.61,8.596666666666666,0.9899999999999999,6,0.9659258262890683,-0.25881904510252063,0.945320046913132,0.3261441535642696
